scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,Return,Variance,SD,NIFTY 50 Return,Var N50,SD  Nifty
118531,Franklin India Bluechip Fund- Direct - Growth,372.9117,369.1826,372.9117,28-Dec-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,369.1826,12/28/2016,372.9117,372.9117,0.06%,6.47191E-11,8.04482E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,376.1952,372.4332,376.1952,29-Dec-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,372.4332,12/29/2016,376.1952,376.1952,0.88%,1.3635E-08,0.000116769,,,
118531,Franklin India Bluechip Fund- Direct - Growth,379.3044,375.5114,379.3044,30-Dec-16,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,375.5114,12/30/2016,379.3044,379.3044,0.83%,1.20155E-08,0.000109615,,,
118531,Franklin India Bluechip Fund- Direct - Growth,379.5985,375.8025,379.5985,2-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,375.8025,1/2/2017,379.5985,379.5985,0.08%,1.05769E-10,1.02844E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,380.3612,376.5576,380.3612,3-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,376.5576,1/3/2017,380.3612,380.3612,0.20%,7.10364E-10,2.66527E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,380.7681,376.9604,380.7681,4-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,376.9604,1/4/2017,380.7681,380.7681,0.11%,2.0141E-10,1.41919E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,385.2713,381.4186,385.2713,5-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.4186,1/5/2017,385.2713,385.2713,1.18%,2.46205E-08,0.000156909,,,
118531,Franklin India Bluechip Fund- Direct - Growth,384.8629,381.0143,384.8629,6-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.0143,1/6/2017,384.8629,384.8629,-0.11%,1.97829E-10,1.40652E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,383.7913,379.9534,383.7913,9-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,379.9534,1/9/2017,383.7913,383.7913,-0.28%,1.36515E-09,3.6948E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,385.4056,381.5515,385.4056,10-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,381.5515,1/10/2017,385.4056,385.4056,0.42%,3.1159E-09,5.58202E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,390.6918,386.7849,390.6918,11-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,386.7849,1/11/2017,390.6918,390.6918,1.37%,3.31385E-08,0.00018204,,,
118531,Franklin India Bluechip Fund- Direct - Growth,391.3283,387.415,391.3283,12-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,387.415,1/12/2017,391.3283,391.3283,0.16%,4.67612E-10,2.16243E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,390.53,386.6247,390.53,13-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,386.6247,1/13/2017,390.53,390.53,-0.20%,7.33304E-10,2.70796E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,391.3597,387.4461,391.3597,16-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,387.4461,1/16/2017,391.3597,391.3597,0.21%,7.95507E-10,2.82047E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,390.693,386.7861,390.693,17-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,386.7861,1/17/2017,390.693,390.693,-0.17%,5.11559E-10,2.26177E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,391.8201,387.9019,391.8201,18-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,387.9019,1/18/2017,391.8201,391.8201,0.29%,1.46729E-09,3.83053E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,392.9466,389.0171,392.9466,19-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,389.0171,1/19/2017,392.9466,392.9466,0.29%,1.45757E-09,3.81781E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,389.5254,385.6301,389.5254,20-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,385.6301,1/20/2017,389.5254,389.5254,-0.87%,1.33692E-08,0.000115625,,,
118531,Franklin India Bluechip Fund- Direct - Growth,391.1555,387.2439,391.1555,23-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,387.2439,1/23/2017,391.1555,391.1555,0.42%,3.08923E-09,5.55809E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,394.6274,390.6811,394.6274,24-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,390.6811,1/24/2017,394.6274,394.6274,0.89%,1.38997E-08,0.000117897,,,
118531,Franklin India Bluechip Fund- Direct - Growth,399.4117,395.4176,399.4117,25-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,395.4176,1/25/2017,399.4117,399.4117,1.21%,2.59364E-08,0.000161048,,,
118531,Franklin India Bluechip Fund- Direct - Growth,401.0454,397.0349,401.0454,27-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,397.0349,1/27/2017,401.0454,401.0454,0.41%,2.95275E-09,5.43392E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,402.1035,398.0825,402.1035,30-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,398.0825,1/30/2017,402.1035,402.1035,0.26%,1.22876E-09,3.50536E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,397.9856,394.0057,397.9856,31-Jan-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,394.0057,1/31/2017,397.9856,397.9856,-1.02%,1.85162E-08,0.000136074,,,
118531,Franklin India Bluechip Fund- Direct - Growth,403.8399,399.8015,403.8399,1-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,399.8015,2/1/2017,403.8399,403.8399,1.47%,3.82093E-08,0.000195472,,,
118531,Franklin India Bluechip Fund- Direct - Growth,404.7063,400.6592,404.7063,2-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,400.6592,2/2/2017,404.7063,404.7063,0.21%,8.12921E-10,2.85118E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,405.5663,401.5106,405.5663,3-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,401.5106,2/3/2017,405.5663,405.5663,0.21%,7.97671E-10,2.82431E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,408.0934,404.0125,408.0934,6-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,404.0125,2/6/2017,408.0934,408.0934,0.62%,6.85969E-09,8.28233E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,406.8138,402.7457,406.8138,7-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,402.7457,2/7/2017,406.8138,406.8138,-0.31%,1.73736E-09,4.16816E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,407.7247,403.6475,407.7247,8-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,403.6475,2/8/2017,407.7247,407.7247,0.22%,8.86109E-10,2.97676E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,408.2636,404.181,408.2636,9-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,404.181,2/9/2017,408.2636,408.2636,0.13%,3.08813E-10,1.75731E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,409.7459,405.6484,409.7459,10-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,405.6484,2/10/2017,409.7459,409.7459,0.36%,2.33067E-09,4.82771E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,410.1657,406.064,410.1657,13-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,406.064,2/13/2017,410.1657,410.1657,0.10%,1.85619E-10,1.36242E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,409.0424,404.952,409.0424,14-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,404.952,2/14/2017,409.0424,409.0424,-0.27%,1.32653E-09,3.64216E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,405.006,400.9559,405.006,15-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,400.9559,2/15/2017,405.006,405.006,-0.99%,1.72255E-08,0.000131246,,,
118531,Franklin India Bluechip Fund- Direct - Growth,409.4041,405.3101,409.4041,16-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,405.3101,2/16/2017,409.4041,409.4041,1.09%,2.08644E-08,0.000144445,,,
118531,Franklin India Bluechip Fund- Direct - Growth,412.4615,408.3369,412.4615,17-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,408.3369,2/17/2017,412.4615,412.4615,0.75%,9.86904E-09,9.9343E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,414.557,410.4114,414.557,20-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,410.4114,2/20/2017,414.557,414.557,0.51%,4.56836E-09,6.75896E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,416.014,411.8539,416.014,21-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,411.8539,2/21/2017,416.014,416.014,0.35%,2.18665E-09,4.67616E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,415.9935,411.8336,415.9935,22-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,411.8336,2/22/2017,415.9935,415.9935,0.00%,4.29929E-13,6.5569E-07,,,
118531,Franklin India Bluechip Fund- Direct - Growth,416.1408,411.9794,416.1408,23-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,411.9794,2/23/2017,416.1408,416.1408,0.04%,2.22032E-11,4.71202E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,413.9363,409.7969,413.9363,27-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,409.7969,2/27/2017,413.9363,413.9363,-0.53%,4.97048E-09,7.05017E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,413.9367,409.7973,413.9367,28-Feb-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,409.7973,2/28/2017,413.9367,413.9367,0.00%,1.6542E-16,1.28616E-08,,,
118531,Franklin India Bluechip Fund- Direct - Growth,415.6895,411.5326,415.6895,1-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,411.5326,3/1/2017,415.6895,415.6895,0.42%,3.17695E-09,5.63644E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,413.4383,409.3039,413.4383,2-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,409.3039,3/2/2017,413.4383,413.4383,-0.54%,5.19733E-09,7.20925E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,413.7285,409.5912,413.7285,3-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,409.5912,3/3/2017,413.7285,413.7285,0.07%,8.73253E-11,9.3448E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,416.3968,412.2328,416.3968,6-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,412.2328,3/6/2017,416.3968,416.3968,0.64%,7.37365E-09,8.58699E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,415.2549,411.1024,415.2549,7-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,411.1024,3/7/2017,415.2549,415.2549,-0.27%,1.33341E-09,3.65158E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,414.3119,410.1688,414.3119,8-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,410.1688,3/8/2017,414.3119,414.3119,-0.23%,9.14517E-10,3.0241E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,413.8936,409.7547,413.8936,9-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,409.7547,3/9/2017,413.8936,413.8936,-0.10%,1.80799E-10,1.34461E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,414.2867,410.1438,414.2867,10-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,410.1438,3/10/2017,414.2867,414.2867,0.09%,1.60022E-10,1.265E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,420.4102,416.2061,420.4102,14-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,416.2061,3/14/2017,420.4102,420.4102,1.48%,3.87638E-08,0.000196885,,,
118531,Franklin India Bluechip Fund- Direct - Growth,420.8782,416.6694,420.8782,15-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,416.6694,3/15/2017,420.8782,420.8782,0.11%,2.19913E-10,1.48295E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,423.5668,419.3311,423.5668,16-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,419.3311,3/16/2017,423.5668,423.5668,0.64%,7.24307E-09,8.51062E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,421.9373,417.7179,421.9373,17-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,417.7179,3/17/2017,421.9373,421.9373,-0.38%,2.62739E-09,5.12581E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,421.1523,416.9408,421.1523,20-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,416.9408,3/20/2017,421.1523,421.1523,-0.19%,6.14583E-10,2.47908E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,419.9454,415.7459,419.9454,21-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,415.7459,3/21/2017,419.9454,419.9454,-0.29%,1.45841E-09,3.81891E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,416.4111,412.247,416.4111,22-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,412.247,3/22/2017,416.4111,416.4111,-0.84%,1.25809E-08,0.000112165,,,
118531,Franklin India Bluechip Fund- Direct - Growth,420.0268,415.8265,420.0268,23-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,415.8265,3/23/2017,420.0268,420.0268,0.87%,1.3394E-08,0.000115732,,,
118531,Franklin India Bluechip Fund- Direct - Growth,420.9445,416.7351,420.9445,24-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,416.7351,3/24/2017,420.9445,420.9445,0.22%,8.4819E-10,2.91237E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,418.639,414.4526,418.639,27-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,414.4526,3/27/2017,418.639,418.639,-0.55%,5.33094E-09,7.30133E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,420.8772,416.6684,420.8772,28-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,416.6684,3/28/2017,420.8772,420.8772,0.53%,5.08064E-09,7.12786E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,421.9223,417.7031,421.9223,29-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,417.7031,3/29/2017,421.9223,421.9223,0.25%,1.09618E-09,3.31086E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,423.6047,419.3687,423.6047,30-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,419.3687,3/30/2017,423.6047,423.6047,0.40%,2.82715E-09,5.31709E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,423.3628,419.1292,423.3628,31-Mar-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,419.1292,3/31/2017,423.3628,423.3628,-0.06%,5.79939E-11,7.61537E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,424.8337,420.5854,424.8337,3-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,420.5854,4/3/2017,424.8337,424.8337,0.35%,2.14709E-09,4.63367E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,426.4432,422.1788,426.4432,5-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,422.1788,4/5/2017,426.4432,426.4432,0.38%,2.55347E-09,5.05319E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,426.774,422.5063,426.774,6-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,422.5063,4/6/2017,426.774,426.774,0.08%,1.07071E-10,1.03475E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,424.4344,420.1901,424.4344,7-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,420.1901,4/7/2017,424.4344,424.4344,-0.55%,5.34845E-09,7.31331E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,425.4013,421.1473,425.4013,10-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,421.1473,4/10/2017,425.4013,425.4013,0.23%,9.23762E-10,3.03935E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,428.191,423.9091,428.191,11-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,423.9091,4/11/2017,428.191,428.191,0.66%,7.65619E-09,8.74997E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,428.0754,423.7946,428.0754,12-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,423.7946,4/12/2017,428.0754,428.0754,-0.03%,1.29782E-11,3.60252E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,425.8825,421.6237,425.8825,13-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,421.6237,4/13/2017,425.8825,425.8825,-0.51%,4.67355E-09,6.83634E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,424.5342,420.2889,424.5342,17-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,420.2889,4/17/2017,424.5342,424.5342,-0.32%,1.78534E-09,4.22533E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,422.6695,418.4428,422.6695,18-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,418.4428,4/18/2017,422.6695,422.6695,-0.44%,3.43714E-09,5.86271E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,422.5666,418.3409,422.5666,19-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,418.3409,4/19/2017,422.5666,422.5666,-0.02%,1.05612E-11,3.24979E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,423.4262,419.1919,423.4262,20-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,419.1919,4/20/2017,423.4262,423.4262,0.20%,7.375E-10,2.7157E-05,,,
118531,Franklin India Bluechip Fund- Direct - Growth,423.2091,418.977,423.2091,21-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,418.977,4/21/2017,423.2091,423.2091,-0.05%,4.68599E-11,6.84543E-06,,,
118531,Franklin India Bluechip Fund- Direct - Growth,427.1678,422.8961,427.1678,24-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,422.8961,4/24/2017,427.1678,427.1678,0.94%,1.55995E-08,0.000124898,,,
118531,Franklin India Bluechip Fund- Direct - Growth,431.4297,427.1154,431.4297,25-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,427.1154,4/25/2017,431.4297,431.4297,1.00%,1.77501E-08,0.00013323,,,
118531,Franklin India Bluechip Fund- Direct - Growth,433.0025,428.6725,433.0025,26-Apr-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,428.6725,4/26/2017,433.0025,433.0025,0.36%,2.37026E-09,4.86853E-05,,,
